airport_ident,latitude,longitude
KM79,32.48540019989014,-91.7705249786377
KM83,33.58399963378906,-88.66665267944336
KM85,36.44375038146973,-89.90385055541992
KM88,36.18959999084473,-86.70125198364258
KM89,34.099849700927734,-93.0661506652832
KM90,36.75869941711426,-120.37150192260742
KM91,36.53714942932129,-86.92065048217773
KM93,36.31669998168945,-87.9166488647461
KM94,46.6872501373291,-119.91950225830078
KM95,33.712148666381836,-87.81499862670898
KM99,34.556949615478516,-92.60694885253906
KMAC,32.8221505,-83.56184925
KMAE,36.98599910736084,-120.11275291442871
KMAF,31.941362380981445,-102.20087623596191
KMAI,30.839391867319744,-85.18836657206218
KMAL,44.851449966430664,-74.32722473144531
KMAO,34.18120002746582,-79.33469772338867
KMAW,36.6005662282308,-89.99221547444661
KMBG,45.54629993438721,-100.4055004119873
KMBL,44.27237510681152,-86.2481746673584
KMBO,32.43869972229004,-90.10309982299805
KMBS,43.532724380493164,-84.07972526550293
KMBT,35.877450942993164,-86.37754821777344
KMBY,39.46395015716553,-92.42709922790527
KMCB,31.178449630737305,-90.47189712524414
KMCC,38.66765022277832,-121.4010009765625
KMCD,45.86495018005371,-84.63734817504883
KMCE,37.28474998474121,-120.5140037536621
KMCF,27.849349975585938,-82.52119827270508
KMCI,39.29715092976888,-94.71340052286784
KMCK,40.205634435017906,-100.5923334757487
KMCN,32.69297504425049,-83.64864921569824
KMCO,28.429187536239624,-81.30678844451904
KMCW,43.157599449157715,-93.33157539367676
KMCX,40.70879936218262,-86.76675033569336
KMCZ,35.862199783325195,-77.1781997680664
KMDA,29.431650161743164,-98.37849998474121
KMDD,32.03617572784424,-102.10099983215332
KMDF,36.48480033874512,-99.19419860839844
KMDH,37.77826754252116,-89.25308227539062
KMDQ,34.86140060424805,-86.55744934082031
KMDS,44.015625953674316,-97.08559989929199
KMDT,40.19320106506348,-76.76259994506836
KMDW,41.7859504699707,-87.75252914428711
KMDZ,45.100725173950195,-90.30367469787598
KMEB,34.79027557373047,-79.36647605895996
KMEI,32.33339977264404,-88.7507495880127
KMEJ,37.27954959869385,-100.35675048828126
KMEM,35.042675495147705,-89.97662448883057
KMER,37.38050079345703,-120.56800079345703
KMEV,39.000850677490234,-119.75200080871582
KMEY,42.178300857543945,-95.79364776611328
KMEZ,34.54567527770996,-94.20310020446777
KMFD,40.820974349975586,-82.51652526855469
KMFE,26.176225185394287,-98.23787498474121
KMFI,44.636674880981445,-90.18902587890625
KMFR,42.37357521057129,-122.87349891662598
KMFV,37.64689826965332,-75.76104736328125
KMGC,41.70330047607422,-86.82125091552734
KMGE,33.91525077819824,-84.51635360717773
KMGG,45.236000061035156,-93.98559951782227
KMGJ,41.51135063171387,-74.26334953308105
KMGM,32.30034923553467,-86.3930492401123
KMGN,45.42550086975098,-84.91365051269531
KMGR,31.084749698638916,-83.80307579040527
KMGW,39.64260005950928,-79.91577529907227
KMGY,39.58894920349121,-84.22484970092773
KMHE,43.7748498916626,-98.03819847106934
KMHK,39.14144992828369,-96.67059898376465
KMHL,39.09579944610596,-93.20357513427734
KMHP,32.37389945983887,-82.07915115356445
KMHR,38.555874824523926,-121.29725074768066
KMHT,42.93299961090088,-71.4361743927002
KMHV,35.06026649475098,-118.15316645304362
KMIA,25.796162605285645,-80.28972339630127
KMIB,48.41580009460449,-101.3579978942871
KMIC,45.06194877624512,-93.35390090942383
KMIE,40.242300033569336,-85.3968505859375
KMIO,36.90920066833496,-94.88750076293945
KMIT,35.50582504272461,-119.19074821472168
KMIV,39.3678503036499,-75.07225036621094
KMIW,42.11264991760254,-92.91822624206543
KMJD,30.487500190734863,-89.65119934082031
KMJQ,43.64990043640137,-94.98637390136719
KMJX,39.925567626953125,-74.29657745361328
KMKA,44.52524948120117,-98.95809936523438
KMKC,39.123050689697266,-94.59277534484863
KMKE,42.94802017211914,-87.8960693359375
KMKG,43.16919994354248,-86.23715019226074
KMKJ,36.89484977722168,-81.34989929199219
KMKL,35.600525856018066,-88.91550064086914
KMKN,31.917949676513672,-98.60030364990234
KMKO,35.65936787923177,-95.36215082804362
KMKS,33.18549919128418,-80.03625106811523
KMKT,44.22132587432861,-93.91885185241699
KMKV,31.094749450683594,-92.06919860839844
KMKY,25.99505043029785,-81.67250061035156
KMLB,28.102283159891766,-80.64339955647786
KMLC,34.88239860534668,-95.783447265625
KMLD,42.166500091552734,-112.2969970703125
KMLE,41.19599914550781,-96.11225128173828
KMLF,38.42654991149902,-113.01300048828124
KMLI,41.44840049743652,-90.50705083211263
KMLJ,33.15415000915527,-83.24134826660156
KMLS,46.427974700927734,-105.88649940490723
KMLT,45.6476993560791,-68.68572616577148
KMLU,32.51068305969238,-92.03766632080078
KMM,-7.978700160980225,138.85299682617188
KMMH,37.62405014038086,-118.8385009765625
KMMI,35.397300720214844,-84.5625991821289
KMMK,41.50874900817871,-72.82949829101562
KMML,44.45057487487793,-95.82157516479492
KMMS,34.23150062561035,-90.28955078125
KMMT,33.924099604288735,-80.80006663004558
KMMU,40.799224853515625,-74.41537475585938
KMMV,45.19434928894043,-123.13574981689453
KMNF,36.99279975891113,-91.71445083618164
KMNI,33.58709907531738,-80.20864868164062
KMNM,45.126349449157715,-87.6385498046875
KMNN,40.61657524108887,-83.06342506408691
KMNV,35.54530143737793,-84.38029861450195
KMNZ,31.665900230407715,-98.14865112304688
KMO1,37.87484931945801,-92.40850067138672
KMO3,37.66024971008301,-93.81679916381836
KMO6,38.58760070800781,-90.9937973022461
KMO8,39.77000045776367,-93.01275253295898
KMOB,30.690699577331543,-88.24127578735352
KMOD,37.62600040435791,-120.95524978637695
KMOP,43.621774673461914,-84.7387752532959
KMOR,36.179298400878906,-83.37554931640625
KMOT,48.257699966430664,-101.27824974060059
KMOX,45.566325187683105,-95.96750068664551
KMPE,32.7994499206543,-89.12594985961914
KMPG,39.88079833984375,-80.73580169677734
KMPI,37.51085090637207,-120.03949737548828
KMPJ,35.138851165771484,-92.90915298461914
KMPO,41.137450218200684,-75.3789005279541
KMPR,38.35312461853027,-97.69217681884766
KMPV,44.20384979248047,-72.56222534179688
KMPZ,40.94685077667236,-91.51119995117188
KMQB,40.52014923095703,-90.65247535705566
KMQI,35.91907501220703,-75.69544982910156
KMQJ,39.84427547454834,-85.89639854431152
KMQS,39.979000091552734,-75.86545181274414
KMQW,32.09579849243164,-82.88000106811523
KMQY,36.00882434844971,-86.52012634277344
KMRB,39.4016809463501,-77.98551559448242
KMRC,35.553850173950195,-87.17849922180176
KMRF,30.370816548665363,-104.01800028483073
KMRH,34.733533223470054,-76.66058349609375
KMRJ,42.88662528991699,-90.23559951782227
KMRN,35.82025146484375,-81.61139678955078
KMRT,40.22469902038574,-83.35160064697266
KMRY,36.58695030212402,-121.84225082397461
KMSL,34.74532508850098,-87.61137390136719
KMSN,43.14023399353027,-89.33696619669597
KMSO,46.91622543334961,-114.09000205993652
KMSP,44.881924629211426,-93.22196292877197
KMSS,44.93579959869385,-74.84570121765137
KMSV,41.701650619506836,-74.79505157470703
KMSY,29.99365011850993,-90.25571695963542
KMTC,42.61385154724121,-82.8369026184082
KMTH,24.726149559020996,-81.05134963989258
KMTJ,38.50874996185303,-107.89474868774414
KMTN,39.32565116882324,-76.41379928588867
KMTO,39.477983474731445,-88.28226725260417
KMTP,41.07645034790039,-71.9207992553711
KMTV,36.6307487487793,-80.01830291748047
KMTW,44.12910079956055,-87.68022537231445
KMUI,40.43581753144531,-54.42591726123046
KMUL,31.136483192443848,-83.70546595255534
KMUO,43.038949966430664,-115.8695011138916
KMUT,41.36820030212402,-91.1486759185791
KMVC,31.45800018310547,-87.35104751586914
KMVE,44.969300270080566,-95.71039962768555
KMVI,37.52931594848633,-106.04499944051106
KMVL,44.53459930419922,-72.61399841308594
KMVM,44.70310020446777,-67.47859954833984
KMVN,38.323248863220215,-88.85872459411621
KMVY,41.392950693766274,-70.61584981282552
KMWA,37.753875732421875,-89.01062393188477
KMWC,43.110300064086914,-88.03436279296875
KMWH,47.2106201171875,-119.3208999633789
KMWK,36.45974922180176,-80.55295181274414
KMWL,32.78159999847412,-98.06075096130371
KMWM,43.913400650024414,-95.1093978881836
KMWO,39.53219985961914,-84.39712524414062
KMXA,35.89444923400879,-90.1545524597168
KMXF,32.38377571105957,-86.36532402038574
KMXO,42.21999931335449,-91.16292572021484
KMYF,32.815783182779946,-117.13966623942058
KMYJ,39.15755081176758,-91.8188247680664
KMYL,44.88970184326172,-116.10149765014648
KMYR,33.67975044250488,-78.92830276489258
KMYV,39.097975730895996,-121.56949996948242
KMYZ,39.85482597351074,-96.63059997558594
KMZH,46.41860008239746,-92.8047981262207
KMZJ,32.50689888000488,-111.32800102233887
KMZZ,40.48982524871826,-85.67952346801758
KN03,42.5926513671875,-76.21484756469727
KN06,38.54235076904297,-75.59410095214844
KN12,40.06679916381836,-74.17770004272461
KN13,40.997751235961914,-76.43605041503906
KN14,39.933349609375,-74.8066520690918
KN19,36.833900451660156,-108.02950096130371
KN23,42.30254936218262,-75.41595077514648
KN24,36.80030059814453,-105.59749984741211
KN27,41.739999771118164,-76.44714736938477
KN35,40.966575622558594,-78.92959976196289
KN37,41.622575759887695,-74.70117568969727
KN38,41.7278995513916,-77.39459991455078
KN40,40.56624984741211,-74.9786491394043
KN47,40.26034927368164,-75.67124938964844
KN51,40.583075523376465,-74.73650169372559
KN52,34.863800048828125,-80.74800109863281
KN53,41.0359001159668,-75.16080093383789
KN57,39.830549240112305,-75.76974868774414
KN58,39.56012439727783,-119.24324798583984
KN59,38.84288342793783,-119.34149805704753
KN66,42.524749755859375,-75.06444931030273
KN68,39.97294998168945,-77.64324951171875
KN69,41.57699966430664,-73.73234939575195
KN71,40.092201232910156,-76.57440185546875
KN73,39.90415000915527,-74.74954986572266
KN79,40.83695030212402,-76.55244827270508
KN81,39.667449951171875,-74.75774765014648
KN82,41.59687519073486,-74.45773696899414
KN87,40.213951110839844,-74.60179901123047
KN89,41.72784996032715,-74.37734985351562
KN94,40.187950134277344,-77.17424774169922
KN96,40.88545036315918,-77.81629943847656
KN98,45.208749771118164,-84.99020004272461
KNBC,32.477925300598145,-80.72373676300049
KNBG,29.825049877166748,-90.02669906616211
KNBJ,30.390174865722656,-87.63069915771484
KNCA,34.70839977264404,-77.4395751953125
KNDY,38.33099937438965,-77.03705215454102
KNDZ,30.700199842453003,-87.01323890686035
KNEL,40.035075187683105,-74.35214805603027
KNEN,30.35389995574951,-81.87195205688477
KNEW,30.041866620381672,-90.02768325805664
KNFD,30.507216771443684,-87.64631652832031
KNFE,36.69499969482422,-76.13579940795898
KNFG,33.30135154724121,-117.35499954223633
KNFJ,30.510916709899902,-86.95486831665039
KNFL,39.41711680094401,-118.69916661580403
KNFW,32.76920127868652,-97.4415512084961
KNGP,27.6926748752594,-97.29001235961914
KNGS,30.61208748817444,-86.94111251831055
KNGU,36.9375,-76.28929901123047
KNGW,27.70265007019043,-97.43877601623535
KNHK,38.28578313191732,-76.4118169148763
KNHL,30.344183286031086,-87.54149881998698
KNHU,36.95247892899947,-79.92861938476562
KNHZ,43.892250061035156,-69.93877220153809
KNID,35.68553225199381,-117.69150034586589
KNIP,30.234225273132324,-81.67542457580566
KNJK,32.82615089416504,-115.6677474975586
KNJM,34.69015121459961,-77.02904891967773
KNJW,32.79615020751953,-88.83170318603516
KNKL,30.42627477645874,-86.89514923095703
KNKT,34.90320014953613,-76.8804121017456
KNKX,32.8680165608724,-117.1388333638509
KNLC,36.333149909973145,-119.95224952697754
KNMM,32.55313364664713,-88.55453236897786
KNOG,27.896799564361572,-98.04355049133301
KNOW,48.141300201416016,-123.41399765014648
KNPA,30.353216489156086,-87.31805038452148
KNQA,35.353933334350586,-89.86716588338216
KNQB,30.56286684672038,-87.80938212076823
KNQI,27.50448751449585,-97.80831336975098
KNQX,24.5743834177653,-81.68680063883464
KNRA,48.188350677490234,-122.63199996948242
KNRB,30.391350746154785,-81.4245491027832
KNRN,39.84912395477295,-99.89452743530273
KNRQ,30.625294089317322,-87.13999938964844
KNRS,32.56617546081543,-117.11275100708008
KNSE,30.721550226211548,-87.02566242218018
KNSI,33.23979949951172,-119.45800018310547
KNTD,34.11919975280762,-119.11825180053711
KNTU,36.82332468032837,-76.03139972686768
KNUC,33.022748947143555,-118.58799743652344
KNUI,38.14614963531494,-76.42847633361816
KNUN,30.469724655151367,-87.33600044250488
KNUQ,37.41604995727539,-122.04924964904785
KNUW,48.35182476043701,-122.6560001373291
KNVD,37.8523006439209,-94.30464935302734
KNWL,27.635725498199463,-97.30892753601074
KNXP,34.29610061645508,-116.16200256347656
KNXX,40.199899673461914,-75.14819717407227
KNY0,42.998199462890625,-74.32959747314453
KNY2,43.08339881896973,-76.28299713134766
KNYG,38.50359916687012,-77.30500030517578
KNYL,32.65841245651245,-114.60412406921387
KNZX,30.680599212646484,-86.89290237426758
KNZY,32.69812488555908,-117.21324920654297
KO02,39.81850051879883,-120.35300064086914
KO05,40.285075187683105,-121.23974990844727
KO08,39.178998947143555,-121.99349975585938
KO09,39.78985023498535,-123.2660026550293
KO11,35.756948471069336,-94.64999771118164
KO15,37.48740005493164,-120.69649887084962
KO16,40.0856990814209,-123.8134994506836
KO20,38.091548919677734,-121.3589973449707
KO22,38.030449867248535,-120.41525077819824
KO24,37.95834922790527,-119.10599899291992
KO26,36.58891201019287,-118.05327606201172
KO27,37.75634956359863,-120.79999923706055
KO28,39.45109939575195,-123.37000274658205
KO32,36.66634941101074,-119.44999694824219
KO35,34.70524978637695,-99.90850067138672
KO37,39.72035026550293,-122.14599990844727
KO41,38.67384910583496,-121.87200164794922
KO42,36.39889907836914,-119.10749816894531
KO43,39.00459861755371,-119.15750122070312
KO46,41.47500038146973,-122.45299911499023
KO47,35.48234939575195,-96.71869659423828
KO51,36.744449615478516,-99.90859985351562
KO52,39.12364959716797,-121.60550308227539
KO53,36.79059982299805,-97.7490005493164
KO54,40.74569892883301,-122.92200088500977
KO57,38.26235008239746,-119.22599792480467
KO59,41.55280113220215,-120.16650009155273
KO60,38.77599906921387,-122.99250030517578
KO61,38.68400001525879,-120.98749923706055
KO65,36.11034965515137,-98.30870056152344
KO69,38.2578010559082,-122.60499954223633
KO70,38.376800537109375,-120.79399871826172
KO79,39.58099937438965,-120.35449981689453
KO81,41.887250900268555,-121.3594970703125
KO86,40.982900619506836,-122.69400024414062
KO88,38.19315147399902,-121.70450019836426
KO89,41.01890182495117,-121.43349838256836
KOAJ,34.82915115356445,-77.61214828491211
KOAK,37.72482490539551,-122.21962451934814
KOAR,36.68190002441406,-121.76250076293945
KOBE,27.263350009918213,-80.84932518005371
KOBI,39.219125747680664,-74.79485321044922
KOCF,29.174699783325195,-82.22489929199219
KOCH,31.578050136566162,-94.70945167541504
KOCQ,44.87440013885498,-87.90982627868652
KOCW,35.57023366292318,-77.04979960123698
KODO,31.920383135477703,-102.38683319091797
KODX,41.62302494049072,-98.95120048522949
KOEA,38.68978373209635,-87.55184936523438
KOEB,41.93366686503092,-85.05170059204102
KOEL,39.112874031066895,-100.81675148010254
KOEO,45.310500144958496,-92.69244956970215
KOFF,41.119350499999996,-95.9081995
KOFK,41.98544979095459,-97.43510055541992
KOFP,37.708900451660156,-77.43664932250977
KOGA,41.11980056762695,-101.76950073242188
KOGB,33.45938364664713,-80.85848236083984
KOGD,41.19584973653158,-112.01250076293945
KOGM,46.84550094604492,-89.36709976196289
KOGS,44.68185043334961,-75.46549987792969
KOIC,42.566551208496094,-75.52409744262695
KOIN,39.83381716410319,-100.53916803995769
KOJA,35.54484939575195,-98.6685028076172
KOJC,38.847599029541016,-94.73760223388672
KOKB,33.21795082092285,-117.35150146484376
KOKC,35.39265012741089,-97.60223484039307
KOKH,48.25149917602539,-122.67350006103516
KOKK,40.52822399139404,-86.05874824523926
KOKM,35.665249824523926,-95.95010185241699
KOKS,41.40194892883301,-102.35649871826172
KOKV,39.143550872802734,-78.1443977355957
KOKZ,32.96669960021973,-82.83815002441406
KOLD,44.952449798583984,-68.67422294616699
KOLE,42.241774559020996,-78.3711986541748
KOLF,48.094499588012695,-105.57500076293945
KOLG,46.31475067138672,-91.81639862060545
KOLM,46.968125343322754,-122.89424896240234
KOLS,31.417699813842773,-110.8479995727539
KOLU,41.4485502243042,-97.3400764465332
KOLV,34.978750228881836,-89.78684997558594
KOLY,38.72177505493164,-88.17635154724121
KOLZ,42.68114948272705,-91.97432518005371
KOMA,41.30315017700195,-95.8939832051595
KOMH,38.24720001220703,-78.04559707641602
KOMK,48.464399337768555,-119.51849746704102
KOMN,29.30072522163391,-81.11327457427979
KONA,44.07615089416504,-91.7070255279541
KONL,42.46937561035156,-98.6871509552002
KONM,34.022549629211426,-106.90350151062012
KONO,44.020201,-117.01350049999999
KONP,44.58072566986084,-124.05749893188477
KONT,34.05595016479492,-117.60124969482422
KONX,36.398900999999995,-76.0163005
KONY,33.35088348388672,-98.8191655476888
KONZ,42.09910011291504,-83.16167259216309
KOOA,41.22677421569824,-92.49387550354004
KOPF,25.906066576639812,-80.27840042114258
KOPL,30.557216962178547,-92.09961573282878
KOPN,32.95454978942871,-84.26314926147461
KOQN,39.990150451660156,-75.58190155029297
KOQU,41.59748697280884,-71.40957546234131
KOQW,42.050100326538086,-90.73880004882812
KORB,48.015899658203125,-92.85605239868164
KORC,42.99024963378906,-96.06280136108398
KORD,41.98004241728072,-87.90737960615678
KORE,42.568166732788086,-72.28878275553386
KORF,36.894174575805664,-76.20222282409668
KORG,30.069200038909912,-93.80422592163086
KORH,42.26719951629639,-71.87517547607422
KORK,34.83335018157959,-92.25477600097656
KORL,28.54537534713745,-81.3332748413086
KORS,48.70834922790527,-122.91100311279295
KOSA,33.09549903869629,-94.96155166625977
KOSC,44.4515495300293,-83.39405059814453
KOSH,43.98622512817383,-88.55646133422852
KOSU,40.080124855041504,-83.07307434082031
KOSX,33.09025001525879,-89.54199981689453
KOTG,43.65514945983887,-95.57972717285156
KOTH,43.416425704956055,-124.24699974060059
KOTM,41.10669994354248,-92.44790077209473
KOUN,35.24537467956543,-97.47207450866699
KOVE,39.488525390625,-121.62050247192383
KOVL,44.77854919433594,-95.03274917602539
KOVO,39.04549980163574,-85.6063003540039
KOVS,43.16037464141846,-90.67465019226074
KOWA,44.1234016418457,-93.26060104370117
KOWB,37.74012470245361,-87.16677474975586
KOWD,42.190500259399414,-71.1729507446289
KOWI,38.53851636250814,-95.25319925944011
KOWK,44.71549987792969,-69.86647415161133
KOWP,36.17525100708008,-96.15180206298828
KOWX,41.03554916381836,-83.98204803466797
KOXB,38.310500144958496,-75.12427520751953
KOXC,41.47825050354004,-73.13520050048828
KOXD,39.50225067138672,-84.78439712524414
KOXI,41.33014975,-86.66524899999999
KOXR,34.2007999420166,-119.20700073242188
KOXV,41.29910087585449,-93.11375045776367
KOYM,41.412498474121094,-78.50264739990234
KOZA,30.73519992828369,-101.20199966430664
KOZR,31.277466138203938,-85.7132174173991
KOZW,42.62944984436035,-83.9822006225586
KP-0059,38.130149841308594,125.84881591796875
KP01,32.44999885559082,-112.86750030517578
KP03,31.3710994720459,-109.68949890136719
KP04,31.36425018310547,-109.88150215148926
KP08,32.933750788370766,-111.42683283487956
KP10,35.79224967956543,-110.42399978637695
KP13,33.3531494140625,-110.66749954223633
KP14,34.940324783325195,-110.13874816894531
KP19,33.29894828796387,-111.91500091552734
KP20,34.15060043334961,-114.27149963378906
KP23,35.33500099182129,-112.88749694824219
KP29,31.67080020904541,-110.02299880981445
KP33,32.24442481994629,-109.89500045776367
KP52,34.72999954223633,-112.0354995727539
KPAE,47.90578269958496,-122.2793362935384
KPAH,37.06032466888428,-88.77289962768555
KPAM,30.069499969482422,-85.57549858093262
KPAN,34.25270080566406,-111.35649871826172
KPAO,37.46114921569824,-122.11499786376955
KPBF,34.174551010131836,-91.93560028076172
KPBG,44.65089988708496,-73.4681510925293
KPBH,45.70860004425049,-90.40254974365234
KPBI,26.68286673227946,-80.09701538085938
KPBX,37.562225341796875,-82.56549835205078
KPCM,28.000200271606445,-82.16330337524414
KPCW,41.516175270080566,-82.86849975585938
KPCZ,44.332934061686196,-89.0173823038737
KPDC,43.0195255279541,-91.12379837036133
KPDK,33.87542486190796,-84.30220031738281
KPDT,45.69510014851888,-118.84116490681966
KPDX,45.58881696065267,-122.59716669718425
KPEA,41.4012508392334,-92.94585037231445
KPEO,42.638099670410156,-77.05307388305664
KPEQ,31.382325172424316,-103.5107479095459
KPEZ,28.95419979095459,-98.52000045776367
KPFN,30.21197509765625,-85.68290138244629
KPGA,36.92717456817627,-111.44899940490723
KPGD,26.92034975687663,-81.9910494486491
KPGR,36.06414985656738,-90.50964736938477
KPGV,35.6353333791097,-77.38618342081706
KPHD,40.46977519989014,-81.42007637023926
KPHF,37.13199996948242,-76.49337577819824
KPHG,39.73615074157715,-99.31742668151855
KPHH,33.45170021057129,-79.52614974975586
KPHK,26.785500049591064,-80.69319915771484
KPHL,39.87385034561157,-75.23740005493164
KPHN,42.91104984283447,-82.52872657775879
KPHP,44.04867458343506,-101.59900093078613
KPHT,36.3359489440918,-88.38440322875977
KPHX,33.43358294169108,-112.01183191935222
KPIA,40.664024353027344,-89.69247436523438
KPIB,31.467150688171387,-89.3370475769043
KPIE,27.910837650299072,-82.68748664855957
KPIH,42.90970039367676,-112.59700202941895
KPIL,26.166537761688232,-97.34671306610107
KPIM,32.84070014953613,-84.88245010375977
KPIR,44.382699966430664,-100.28600120544434
KPIT,40.49134922027588,-80.23181343078613
KPJC,40.80164909362793,-80.16074752807617
KPJY,37.9778995513916,-89.3604507446289
KPKB,39.344624519348145,-81.43927574157715
KPKD,46.90030002593994,-95.07302474975586
KPKF,45.954999923706055,-90.42430114746094
KPKV,28.652549743652344,-96.68370056152344
KPLB,44.68752479553223,-73.5245246887207
KPLD,40.4515495300293,-84.98899841308594
KPLK,36.62590026855469,-93.22884750366211
KPLN,45.57107639312744,-84.79660224914551
KPLR,33.55885124206543,-86.2490005493164
KPLU,47.103899002075195,-122.28700256347656
KPMB,48.942548751831055,-97.24074935913086
KPMD,34.6294002532959,-118.08449935913086
KPMH,38.840450286865234,-82.8473014831543
KPMP,26.247016588846844,-80.111083984375
KPMU,34.36350059509277,-89.8926010131836
KPMV,40.95025062561035,-95.91790008544922
KPMZ,35.80845069885254,-76.75925064086914
KPNA,42.79599952697754,-109.80799865722656
KPNC,36.73194885253906,-97.09980010986328
KPNE,40.081549644470215,-75.01052665710449
KPNM,45.55985069274902,-93.60820007324219
KPNN,45.20067596435547,-67.56439971923828
KPNS,30.473400115966797,-87.18662452697754
KPNT,40.92439842224121,-88.62389755249023
KPOB,35.17090034484863,-79.01449966430664
KPOC,34.09172534942627,-117.78175163269043
KPOE,31.0447998046875,-93.19160079956055
KPOF,36.77395057678223,-90.3248519897461
KPOH,42.742549896240234,-94.64707565307617
KPOU,41.626599629720054,-73.88433329264323
KPOV,41.210201263427734,-81.25165176391602
KPOY,44.86605008443197,-108.79400126139323
KPPA,35.61248334248861,-100.99800109863281
KPPF,37.33132553100586,-95.50860214233398
KPPO,41.57264995574951,-86.73452568054199
KPPQ,39.638898849487305,-90.77854919433594
KPQI,46.688724517822266,-68.04425048828125
KPQL,30.46280002593994,-88.52920150756836
KPQN,43.98257541656494,-96.30049896240234
KPRB,35.67282485961914,-120.62674903869629
KPRC,34.654467264811196,-112.41950098673503
KPRG,39.700050354003906,-87.66959762573242
KPRN,31.845699310302734,-86.61075210571289
KPRO,41.82792568206787,-94.15959930419922
KPRS,29.633999824523926,-104.36149978637695
KPRX,33.63661575317383,-95.4503682454427
KPRZ,34.14549922943115,-103.40999984741211
KPSB,40.884249687194824,-78.08734893798828
KPSC,46.264716466267906,-119.11850102742513
KPSF,42.42687511444092,-73.29264831542969
KPSK,37.13735008239746,-80.67849731445312
KPSM,43.077951431274414,-70.82324981689453
KPSN,31.779449939727783,-95.706298828125
KPSO,37.2862491607666,-107.05599975585938
KPSP,33.82967472076416,-116.50625038146973
KPSX,28.727500279744465,-96.25096638997395
KPTB,37.18357467651367,-77.50774955749512
KPTD,44.67665100097656,-74.94844818115234
KPTK,42.66499948501587,-83.41590023040771
KPTN,29.709399700164795,-91.33889961242676
KPTS,37.44800059000651,-94.73146565755208
KPTT,37.701650619506836,-98.74685287475586
KPTV,36.02960014343262,-119.0629997253418
KPTW,40.23955154418945,-75.55669784545898
KPUB,38.29057502746582,-104.49574947357178
KPUC,39.61346689860026,-110.75166829427083
KPUJ,33.9119987487793,-84.94060134887695
KPUW,46.74385070800781,-117.10950088500977
KPVB,42.68927478790283,-90.44442367553711
KPVC,42.07225036621094,-70.22075271606445
KPVD,41.723649978637695,-71.42662239074707
KPVE,35.656349182128906,-88.19535064697266
KPVF,38.724199295043945,-120.75350189208984
KPVG,36.78049945831299,-76.45107460021973
KPVJ,34.70992469787598,-97.22319984436035
KPVU,40.2189998626709,-111.7229995727539
KPVW,34.168274879455566,-101.71724891662598
KPWA,35.533966700236,-97.6472994486491
KPWC,46.72480010986328,-94.38169860839844
KPWD,48.78943379720052,-104.52599843343098
KPWG,31.48454999923706,-97.31599998474123
KPWK,42.11408297220866,-87.90134938557942
KPWM,43.64642524719238,-70.3085765838623
KPWT,47.49117469787598,-122.75975036621094
KPXE,32.510549545288086,-83.76735305786133
KPYG,34.742149353027344,-80.34514999389648
KPYM,41.90902519226074,-70.7283763885498
KPYN,37.12655067443848,-90.71265029907227
KPYP,34.089948654174805,-85.61009979248047
KPYX,36.41217517852783,-100.75225067138672
KPZQ,45.4070987701416,-83.81290054321289
KR-1080,38.142601013183594,128.59850311279297
KR47,41.10309982299805,-84.05184936523438
KR49,48.71820068359375,-118.65649795532227
KRAC,42.76117420196533,-87.81402397155762
KRAL,33.951725006103516,-117.44599914550781
KRAP,44.04675006866455,-103.05750274658203
KRAS,27.811800003051758,-97.08874893188477
KRAW,38.347049713134766,-93.34609985351562
KRBD,32.68082523345947,-96.86790084838867
KRBE,42.57194995880127,-99.57019996643066
KRBG,43.23879814147949,-123.3560028076172
KRBL,40.15065002441406,-122.25199890136719
KRBM,34.850149154663086,-92.30009841918945
KRBO,27.778550148010254,-97.6905517578125
KRBW,32.921000162760414,-80.64061737060547
KRCA,44.14539909362793,-103.10400009155273
KRCK,30.6316499710083,-96.9897003173828
KRCM,38.78367519378662,-93.80294990539551
KRCP,39.347129821777344,-99.30464935302734
KRCR,41.06554985046387,-86.18174743652344
KRCT,43.89999961853027,-85.5167007446289
KRCX,45.488776206970215,-91.00092506408691
KRCZ,34.89132499694824,-79.76104927062988
KRDD,40.508625984191895,-122.29299926757812
KRDG,40.378424644470215,-75.96487617492676
KRDK,41.01068369547526,-95.25916544596355
KRDM,44.254075050354004,-121.14975166320801
KRDR,47.961299896240234,-97.40080261230467
KRDU,35.87586657206217,-78.78560129801433
KRED,45.18734931945801,-109.26749801635742
KREI,34.08525085449219,-117.14649963378906
KREO,42.57760047912598,-117.885498046875
KRFD,42.19529914855957,-89.09657669067383
KRFG,28.29260015487671,-97.32254981994629
KRFI,32.14162540435791,-94.85169982910156
KRGK,44.5893497467041,-92.48500061035156
KRHI,45.63094965616862,-89.46443430582683
KRHP,35.19524955749512,-83.86305236816406
KRHV,37.33284950256348,-121.81974983215332
KRIC,37.504716873168945,-77.32013320922852
KRID,39.757433573404946,-84.84305063883464
KRIF,38.7364501953125,-112.0989990234375
KRIL,39.52629852294922,-107.72699737548828
KRIR,33.989749908447266,-117.4104995727539
KRIU,38.48674964904785,-121.10250091552734
KRIV,33.88367557525635,-117.25800132751465
KRIW,43.06402397155762,-108.46050071716309
KRJD,38.97064971923828,-75.86849975585938
KRK1,69.67677688598633,-146.9000473022461
KRKD,44.060275077819824,-69.09922409057617
KRKP,28.086833000183105,-97.04448318481445
